中航            ,	2612
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,788775,575702,213073,69876,143197,-11813,121580,0.47,121580,0,2564736
2013 Q2,842390,657538,184852,70546,114306,-31410,71273,0.28,192853,0,2564736
2013 Q3,835884,620676,215208,80394,134814,5848,137308,0.54,330161,0,2564736
2013 Q4,3333395,2518000,815395,336524,478871,-55090,396648,1.55,396648,0,2564736
2014 Q1,846114,622388,223726,85847,137879,-63194,65410,0.26,65410,0,2564736
2014 Q2,881953,666545,215408,73574,141834,-49422,61685,0.24,127095,0,2564736
2014 Q3,866230,638712,227518,85740,141778,-25295,100514,0.39,227609,0,2564736
2014 Q4,3491281,2587068,904213,344673,559540,-162776,332714,1.30,332714,0,2564736
2015 Q1,832582,577612,254970,91178,163792,-5059,143353,0.56,143353,0,2564736
2015 Q2,840807,629475,211332,88233,123099,-103948,-13598,-0.05,129755,0,2564736
2015 Q3,839698,600064,239634,80088,159546,-43934,100592,0.39,230347,0,2564736
