嘉裕            ,	1417
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,830911,620878,210033,248344,-38311,35692,-9910,-0.03,-9910,-9910,3798837
2013 Q2,832807,613342,219465,253950,-34485,-15628,-57022,-0.15,-66932,-66932,3798837
2013 Q3,726980,550760,176220,238132,-61912,32718,-29676,-0.07,-96608,-96608,3798837
2013 Q4,3315949,2426368,889581,1008624,-119043,151266,16629,0.04,16629,16629,3798837
2014 Q1,880087,646973,233114,261120,-28006,120966,85839,0.23,85839,85839,3798837
2014 Q2,739872,507394,232478,281145,-48667,35180,-15060,-0.04,70779,70779,3798837
2014 Q3,772566,606435,166131,284625,-118494,42924,-65510,-0.17,5269,5269,3798837
2014 Q4,3286766,2357695,929071,1118556,-189485,209408,29101,0.08,29101,29101,3798837
2015 Q1,938842,718894,219948,309747,-89799,-2785,-93089,-0.25,-93089,-93089,3798837
2015 Q2,807158,587254,219904,326478,-106574,16577,-90047,-0.24,-183136,-183136,3798837
2015 Q3,889344,747065,142279,303880,-161601,32267,-129389,-0.34,-312525,-312525,3798837
2015 Q4,3552482,2794252,758230,1263886,-505656,125521,-384603,-1.01,-384603,-384603,3798837
2016 Q1,893036,753788,139248,264509,-125261,4160,-121473,-0.32,-121473,-121473,3798837
